UPCMasterId,UPC,GTINNumber,UPCName,GTINName,SAPHierId,DefaultHierId,BU,PepsiBrand,SubBU,BrandSource,IsPepsiProduct,IsPepsiProductOld,IRIUPC,IRI_UPCName,IRI_Category,IRI_SubCategory,OLD_IRI_Category,OLD_IRI_SubCategory,ASIN,ASIN_Name,PlanningBrandName,PlanningBrandSAPId,BrandCategory,SAPSegmentName,ParentCompany,ParentCompanyName,ParentCompanyOld,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,ECom_Category,LineExtension,TradeMark,Manufacturer,IsUPCNew,Source,IsSaturatedFatCompliant,IsSodiumCompliant,KCal,SaturatedFatInGrams,SodiumInMg,CustomCategory,CustomProductGroup,InnovationClass,InnovationSubClass,GTINMasterId,IRICategoryId,CustomUSFLNASaltySnacksSize,CustomUSCount,CustomUSSizePerUnitOz,IsMdmFuzzy,IsSapFuzzy,CLASS_NM,SIZE_DSC,WMT_ItemID,COPA_PLNG_BRND_VAL,COPA_PLNG_BRND_NM,LastUpdatedUserId,Brd_Source,MDM_GTINNumber,MDM_GTINName,Created,NAN_Category,FiananceSubBU,FinanceBrand,FinanceSubBrand,ExcludeFlag,BrandMasterId,Hrzn_Pkg_Grp_Desc,Config_Qty,Harmonized_SubCategory,Level2_Harmonized_SubCategory,Level1_Harmonized_SubCategory
-9,Filler,Filler,GATORADE SUB BU Total,TROPICANA SUB BU Total,NULL,NULL,Beverages,Gatorade,Gatorade,Corporate,0,0,0052000131511,"GATORADE G2 PERFORM RASPBERRY MELON THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ",SPORTS DRINKS,SPORTS DRINKS,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,PEPSICO INC,NULL,UnAssigned,GATORADE SUB BU Total,GATORADE SUB BU Total,GATORADE SUB BU Total,1,1,0,Other,G2,TOTAL GATORADE SD,PEPSICO,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,62536,N/A,1 CT,32.0,1,0,NULL,NULL,NULL,NULL,TOSTITOS,Admin0424,Corporate,NULL,NULL,2016-02-17 20:48:00.087,NULL,NAN,Gatorade,GTQ Liquid,0,2,NULL,NULL,NULL,NULL,NULL
-8,Filler,Filler,TROPICANA SUB BU Total,TROPICANA SUB BU Total,NULL,NULL,Beverages,Tropicana,Tropicana,Corporate,1,0,0048500001011,TROPICANA PURE PREMIUM ORANGE JUICE NO PULP PASTEURIZED PURE CARTON ORIGINAL 1 CT 16 OZ - 0048500001011,TOTAL JUICE & DRINKS,OJ/OJ SPECIALTY BLENDS,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,QTG,Pepsico Inc,UnAssigned,TROPICANA SUB BU Total,TROPICANA SUB BU Total,TROPICANA SUB BU Total,1,1,0,Other,TROP PURE PREMIUM,TROPICANA PURE PREMIUM,QTG,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,56949,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,Admin0205,Corporate,NULL,NULL,2016-02-17 20:48:00.087,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,59,NULL,NULL,NULL,NULL,NULL
-7,Filler,Filler,NEB SUB BU Total,TROPICANA SUB BU Total,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,NULL,UnAssigned,NEB SUB BU Total,NEB SUB BU Total,NEB SUB BU Total,1,1,1,Other,NULL,NULL,UnAssigned,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,-1,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-17 20:48:00.087,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NULL,NULL,NULL
-6,Filler,Filler,QUAKER SUB BU Total,TROPICANA SUB BU Total,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,0,Unassigned,Unassigned,Unassigned,Unassigned,WHOLESOME SNACKS EX LITE SNACKS,SNACK BARS,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,NULL,KELLOGG CO,QUAKER SUB BU Total,QUAKER SUB BU Total,QUAKER SUB BU Total,1,1,0,Other,NULL,NULL,UnAssigned,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,-1,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,AdminMtch1204,<UnAssigned>,NULL,NULL,2016-02-17 20:48:00.087,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NULL,NULL,NULL
-5,Filler,Filler,FLNA SUB BU Total,TROPICANA SUB BU Total,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,NULL,UnAssigned,FLNA SUB BU Total,FLNA SUB BU Total,FLNA SUB BU Total,1,1,1,Other,NULL,NULL,UnAssigned,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,-1,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-17 20:48:00.087,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NULL,NULL,NULL
-4,Filler,Filler,PBC SUB BU Total,TROPICANA SUB BU Total,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,NULL,UnAssigned,PBC SUB BU Total,PBC SUB BU Total,PBC SUB BU Total,1,1,1,Other,NULL,NULL,UnAssigned,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,-1,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-17 20:48:00.087,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NULL,NULL,NULL
-3,Filler,Filler,Quaker BU Total,TROPICANA SUB BU Total,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,1,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,Pepsico Inc,UnAssigned,Quaker BU Total,Quaker BU Total,Quaker BU Total,1,1,1,Other,NULL,NULL,UnAssigned,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,-1,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NULL,NULL,NULL
-2,Filler,Filler,FLNA BU Total,TROPICANA SUB BU Total,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,1,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,Pepsico Inc,UnAssigned,FLNA BU Total,FLNA BU Total,FLNA BU Total,1,1,1,Other,NULL,NULL,UnAssigned,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23834,-1,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,TOSTITOS,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NULL,NULL,NULL
3,4000046411,NULL,3Musketeer Funsize 6P,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4000046411,3 MUSKTR FUN SIZE 2.93 OZ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,MARS INC,Mars Incorporate D,MARS INC,3 MUSKTR FUN SIZE 2.93 OZ,3Musketeer Funsize 6P,3Musketeer Funsize 6P,0,0,1,Other,NULL,NULL,M & M-MARS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,741510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
6,4138761215,NULL,4C Bread Crumbs Plain 15 OZ CAN,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,NULL,UnAssigned,4C Bread Crumbs Plain 15 OZ CAN,4C Bread Crumbs Plain 15 OZ CAN,4C Bread Crumbs Plain 15 OZ CAN,1,1,1,Other,NULL,NULL,UnAssigned,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,Unassigned,Unassigned,Unassigned
1142,81829001208,NULL,Chobani Bite Greek Yogurt Raspberry w/Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0818290012081,"CHOBANI BITE RSPBRY DRK CHCL CHPS YOGURT RFG 4 CT 14 OZ ",PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,"CHOBANI BITE RSPBRY DRK CHCL CHPS YOGURT RFG 4 CT 14 OZ ",Chobani Bite Greek Yogurt Raspberry w/Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,Chobani Bite Greek Yogurt Raspberry w/Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,0,0,1,Other,CHOBANI BITE,CHOBANI,CHOBANI INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282791,N/A,4 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
2125,2190881263,NULL,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0021908812631,"FOOD SHOULD TASTE GOOD TORTILLA CHIP OLIVE LOW SODIUM BAG 5.5 OZ ",SALTY SNACKS,TORTILLA CHIPS,SALTY SNACKS,TORTILLA CHIPS,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,"FOOD SHOULD TASTE GOOD TORTILLA CHIP OLIVE LOW SODIUM BAG 5.5 OZ ",Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,0,0,1,Other,FOOD SHOULD TASTE GOOD,FOOD SHOULD TASTE GOOD,GENERAL MILLS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19085,LARGE,1 CT,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
3379,7349013041,NULL,Kedem Lt Grape Juice,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0073490130411,"KEDEM LIGHT LITE CONCORD GRAPE JUICE DRINK 1 CT 64 OZ ",BOTTLED JUICES - SS,SHELF STABLE J&D,TOTAL JUICE & DRINKS,SHELF STABLE J&D,NULL,NULL,NULL,NULL,NULL,NULL,KEDEM FOOD PRODUCTS,Kayco Usa,KEDEM FOOD PRODUCTS,"KEDEM LIGHT LITE CONCORD GRAPE JUICE DRINK 1 CT 64 OZ ",Kedem Lt Grape Juice,Kedem Lt Grape Juice,0,0,1,Other,KEDEM LIGHT,KEDEM,KEDEM FOOD PRODUCTS,0,Shoprite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78947,N/A,1 CT,64.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
1143,89470001051,NULL,Chobani Champions Greek Yogurt Honey-Nana 2% Low Fat Natural - 4 ct 14 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0894700010511,"CHOBANI CHAMPIONS CHOCOLATE & HONEYNAN YOGURT RFG 4 CT 16 OZ ",PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,NULL,CHOBANI INC,"CHOBANI CHAMPIONS CHOCOLATE & HONEYNAN YOGURT RFG 4 CT 16 OZ ",Chobani Champions Greek Yogurt Honey-Nana 2% Low Fat Natural - 4 ct 14 OZ PKG,Chobani Champions Greek Yogurt Honey-Nana 2% Low Fat Natural - 4 ct 14 OZ PKG,0,0,1,Other,CHOBANI CHAMPIONS,CHOBANI,CHOBANI INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,294678,N/A,4 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
1145,89470001049,NULL,Chobani Champions Greek Yogurt Verry Berry 2% Low Fat Natural - 4 ct 14 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0894700010491,"CHOBANI CHAMPIONS VERRY BERRY YOGURT RFG 4 CT 14 OZ ",PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,"CHOBANI CHAMPIONS VERRY BERRY YOGURT RFG 4 CT 14 OZ ",Chobani Champions Greek Yogurt Verry Berry 2% Low Fat Natural - 4 ct 14 OZ PKG,Chobani Champions Greek Yogurt Verry Berry 2% Low Fat Natural - 4 ct 14 OZ PKG,0,0,1,Other,CHOBANI CHAMPIONS,CHOBANI,CHOBANI INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,294676,N/A,4 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
2,4000001603,NULL,3 Musketeers Bars - 6 ct 12.7 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0040000016031,"THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC BAG IWP 6 CT 12.78 OZ ",CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,MARS INC,NULL,MARS INC,"THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC BAG IWP 6 CT 12.78 OZ ",3 Musketeers Bars - 6 ct 12.7 OZ PKG,3 Musketeers Bars - 6 ct 12.7 OZ PKG,0,0,1,Other,THREE MUSKETEERS,THREE MUSKETEERS,MARS INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190998,N/A,6 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
5,4138752458,NULL,4C Iced-T Green Tea,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0041387524582,"4C GREEN TE W/HNY & LMN ICED TEA MIX CARDBOARD CANISTER 1 CT 640 OZ ",CONCENTRATES CMBND,CONCENTRATES - POWDERS,CONCENTRATES CMBND,CONCENTRATES - POWDERS,NULL,NULL,NULL,NULL,NULL,NULL,FOUR C FOODS CORP,4C Foods Corp,FOUR C FOODS CORP,"4C GREEN TE W/HNY & LMN ICED TEA MIX CARDBOARD CANISTER 1 CT 640 OZ ",4C Iced-T Green Tea,4C Iced-T Green Tea,0,0,1,Other,4C,4C,FOUR C FOODS CORP,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46438,N/A,1 CT,53.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CONCENTRATES,Beverages Other,PAB LRB
2122,2190881266,NULL,Fstg Multigr Tor Chip,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,2190881266,FSTG MLTGRN TORTILLA CHIP 11 OZ,SALTY SNACKS,TORTILLA CHIPS,SALTY SNACKS,TORTILLA CHIPS,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,FSTG MLTGRN TORTILLA CHIP 11 OZ,Fstg Multigr Tor Chip,Fstg Multigr Tor Chip,0,0,1,Other,NULL,NULL,CASCADIAN,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,736552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
2126,85277200106,NULL,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0852772001061,FOOD SHOULD TASTE GOOD TORTILLA CHIP OLIVE LOW SODIUM BAG 5.5 OZ - 0852772001061,SALTY SNACKS,TORTILLA CHIPS,SALTY SNACKS,TORTILLA CHIPS,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,NULL,GENERAL MILLS INC,FOOD SHOULD TASTE GOOD TORTILLA CHIP OLIVE LOW SODIUM BAG 5.5 OZ - 0852772001061,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,0,0,1,Other,NULL,NULL,GENERAL MILLS,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
1152,81829001424,NULL,Chob Flp Slt Crm Crnc,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,81829001424,CHBN FLP SLT CRML CR YGRT 5.3 OZ,NON PEP CATEGORY,NON PEP CATEGORY,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,CHBN FLP SLT CRML CR YGRT 5.3 OZ,Chob Flp Slt Crm Crnc,Chob Flp Slt Crm Crnc,0,0,1,Other,NULL,NULL,CHOBANI,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,762486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NON PEP CATEGORY,NON PEP CATEGORY,NON PEP CATEGORY
1153,81829001249,NULL,Chob Flip Tropcl Escp,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0818290012491,"CHOBANI FLIP PINEAPPLE COCONUT YOGURT RFG 1 CT 5.3 OZ ",PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,"CHOBANI FLIP PINEAPPLE COCONUT YOGURT RFG 1 CT 5.3 OZ ",Chob Flip Tropcl Escp,Chob Flip Tropcl Escp,0,0,1,Other,CHOBANI FLIP,CHOBANI,CHOBANI INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282812,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
3380,7349000000,NULL,Kdem Kosher Grape Jce,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0073490000002,"KEDEM CONCORD GRAPE JUICE 1 CT 22 OZ ",BOTTLED JUICES - SS,SHELF STABLE J&D,TOTAL JUICE & DRINKS,SHELF STABLE J&D,NULL,NULL,NULL,NULL,NULL,NULL,KEDEM FOOD PRODUCTS,Kayco Usa,KEDEM FOOD PRODUCTS,"KEDEM CONCORD GRAPE JUICE 1 CT 22 OZ ",Kdem Kosher Grape Jce,Kdem Kosher Grape Jce,0,0,1,Other,KEDEM,KEDEM,KEDEM FOOD PRODUCTS,0,Shoprite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78899,N/A,1 CT,22.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
1,4000042208,NULL,3 Musketeers Bar,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0040000422081,"THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC WRAPPED 1 CT 1.92 OZ ",CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,MARS INC,Mars Incorporate D,MARS INC,"THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC WRAPPED 1 CT 1.92 OZ ",3 Musketeers Bar,3 Musketeers Bar,0,0,1,Other,THREE MUSKETEERS,THREE MUSKETEERS,MARS INC,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191612,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
1141,81829001209,NULL,Chobani Bite Greek Yogurt Coffee with Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0818290012091,"CHOBANI BITE COFFE DRK CHCLT CHPS YOGURT RFG 4 CT 14 OZ ",PEPSICO REVIEWS CATEGORIES US,YOGURT,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,"CHOBANI BITE COFFE DRK CHCLT CHPS YOGURT RFG 4 CT 14 OZ ",Chobani Bite Greek Yogurt Coffee with Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,Chobani Bite Greek Yogurt Coffee with Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,0,0,1,Other,CHOBANI BITE,CHOBANI,CHOBANI INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282792,N/A,4 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,DAIRY,NON-PEP CATEGORIES,NON-PEP CATEGORIES
